Date,Open,High,Low,Close,% Change,Volume
2022-05-16 13:30:00,203.23,204.29,202.57,203.4,0.08%,1806687
2022-05-16 14:30:00,203.35,204.05,200.72,200.87,-1.22%,2994141
2022-05-16 15:30:00,200.9,201.2,199.29,200.03,-0.43%,2424284
2022-05-17 09:30:00,202.12,205.43,201.47,201.79,-0.16%,6516266
2022-05-17 10:30:00,201.78,202.18,200.36,201.97,0.09%,3013932
2022-05-17 11:30:00,202.02,202.76,200.83,201.87,-0.07%,1817120
2022-05-17 12:30:00,201.85,202.45,200.76,201.57,-0.14%,1493645
2022-05-17 13:30:00,201.59,202.98,198.36,199.42,-1.08%,3259102
2022-05-17 14:30:00,199.37,202.54,198.69,202.16,1.40%,3918644
2022-05-17 15:30:00,202.19,202.79,201.3,202.7,0.25%,2530926
2022-05-18 09:30:00,200.0,200.99,197.51,198.71,-0.64%,5746844
2022-05-18 10:30:00,198.7,200.04,196.18,196.29,-1.21%,2912851
2022-05-18 11:30:00,196.36,196.78,194.82,195.55,-0.41%,2490736
2022-05-18 12:30:00,195.52,196.55,193.91,194.36,-0.59%,1965759
2022-05-18 13:30:00,194.33,194.9,193.32,194.21,-0.06%,2265750
2022-05-18 14:30:00,194.23,194.49,192.47,192.6,-0.84%,2672286
2022-05-18 15:30:00,192.55,193.75,191.67,192.29,-0.14%,2874836
2022-05-19 09:30:00,191.2,194.74,189.6,192.79,0.83%,7079109
2022-05-19 10:30:00,192.71,194.07,191.01,192.97,0.13%,3368601
2022-05-19 11:30:00,193.04,195.29,192.99,194.59,0.80%,3000773
2022-05-19 12:30:00,194.61,194.75,191.45,191.98,-1.35%,2019118
2022-05-19 13:30:00,192.0,193.48,190.84,192.75,0.39%,2386792
2022-05-19 14:30:00,192.75,194.14,191.7,191.83,-0.48%,2423021
2022-05-19 15:30:00,191.8,192.44,190.7,191.26,-0.28%,2392123
2022-05-20 09:30:00,194.97,197.82,194.1,197.32,1.21%,7172766
2022-05-20 10:30:00,197.25,197.25,191.75,193.24,-2.03%,3866665
2022-05-20 11:30:00,193.21,193.75,191.0,192.05,-0.60%,2930273
2022-05-20 12:30:00,192.02,192.58,187.87,188.26,-1.96%,4707266
2022-05-20 13:30:00,188.25,191.3,188.09,190.26,1.07%,3814318
2022-05-20 14:30:00,190.2,191.8,189.39,191.8,0.84%,2774321
2022-05-20 15:30:00,191.79,193.74,191.27,193.54,0.91%,3964365
2022-05-23 09:30:00,195.2,195.49,191.31,193.74,-0.75%,27560
2022-05-23 10:30:00,194.1,195.49,193.15,195.04,0.48%,0
2022-05-23 11:30:00,195.16,196.97,195.11,196.15,0.51%,0
2022-05-23 12:30:00,196.27,196.27,193.68,194.42,-0.94%,22500
2022-05-23 13:30:00,194.46,195.06,194.22,194.9,0.23%,0
2022-05-23 14:30:00,194.91,195.84,194.61,195.05,0.07%,0
2022-05-23 15:30:00,195.15,196.3,194.98,196.23,0.55%,0
2022-05-24 09:30:00,180.16,183.63,176.16,178.27,-1.05%,121405
2022-05-24 10:30:00,178.22,179.44,176.5,179.35,0.63%,0
2022-05-24 11:30:00,179.43,180.68,178.31,179.57,0.08%,0
2022-05-24 12:30:00,179.47,179.73,177.35,178.71,-0.42%,0
2022-05-24 13:30:00,178.62,181.54,178.21,180.29,0.93%,0
2022-05-24 14:30:00,180.18,180.88,178.52,180.02,-0.09%,0
2022-05-24 15:30:00,180.09,182.37,179.97,181.28,0.66%,689469
2022-05-25 09:30:00,180.72,183.01,179.37,181.85,0.63%,0
2022-05-25 10:30:00,181.98,183.33,181.63,182.61,0.35%,0
2022-05-25 11:30:00,182.56,183.16,181.49,181.86,-0.38%,0
2022-05-25 12:30:00,181.91,182.71,181.61,181.91,0,27015
2022-05-25 13:30:00,181.95,183.64,180.35,183.48,0.84%,0
2022-05-25 14:30:00,183.47,185.41,182.91,184.51,0.57%,0
2022-05-25 15:30:00,184.53,184.62,182.56,183.83,-0.38%,0
2022-05-26 09:30:00,182.99,187.65,182.36,186.45,1.89%,90443
2022-05-26 10:30:00,186.39,189.4,186.19,188.91,1.35%,0
2022-05-26 11:30:00,188.81,190.74,188.46,190.74,1.02%,0
2022-05-26 12:30:00,190.72,191.5,190.25,190.61,-0.06%,0
2022-05-26 13:30:00,190.59,192.83,190.1,192.34,0.92%,72631
2022-05-26 14:30:00,192.43,192.46,190.47,191.23,-0.62%,0
2022-05-26 15:30:00,191.16,192.5,191.16,191.63,0.25%,0
2022-05-27 09:30:00,191.49,194.25,189.9,194.16,1.39%,0
2022-05-27 10:30:00,194.2,194.71,191.09,192.94,-0.65%,0
2022-05-27 11:30:00,192.88,194.28,192.86,193.8,0.48%,0
2022-05-27 12:30:00,193.69,194.23,193.29,193.65,-0.02%,0
2022-05-27 13:30:00,193.68,194.24,193.47,194.02,0.18%,22139
2022-05-27 14:30:00,194.04,195.31,193.75,195.25,0.62%,0
2022-05-27 15:30:00,195.3,195.33,194.01,195.13,-0.09%,0
2022-05-31 09:30:00,194.93,195.8,192.05,194.23,-0.36%,5106312
2022-05-31 10:30:00,194.15,196.04,193.98,194.88,0.38%,2719564
2022-05-31 11:30:00,194.83,197.6,194.29,196.83,1.03%,2698660
2022-05-31 12:30:00,196.87,197.55,195.06,195.36,-0.77%,1636180
2022-05-31 13:30:00,195.35,197.2,195.22,196.38,0.53%,1713470
2022-05-31 14:30:00,196.45,196.68,193.98,195.9,-0.28%,2233808
2022-05-31 15:30:00,195.89,196.75,193.24,193.56,-1.19%,3409866
2022-06-01 09:30:00,196.62,199.52,194.62,194.79,-0.93%,6392708
2022-06-01 10:30:00,194.78,195.63,192.47,193.28,-0.77%,3659767
2022-06-01 11:30:00,193.27,193.3,191.43,191.48,-0.92%,2200990
2022-06-01 12:30:00,191.43,192.36,190.44,191.17,-0.14%,2057292
2022-06-01 13:30:00,191.21,193.83,190.75,193.58,1.24%,2085168
2022-06-01 14:30:00,193.58,194.17,191.14,191.86,-0.89%,2578979
2022-06-01 15:30:00,191.85,191.89,185.0,188.61,-1.69%,14141909
2022-06-02 09:30:00,188.47,192.58,187.73,190.65,1.16%,6961100
2022-06-02 10:30:00,190.6,194.96,190.45,194.53,2.06%,4435161
2022-06-02 11:30:00,194.58,196.6,193.68,196.6,1.04%,3267493
2022-06-02 12:30:00,196.6,198.35,196.54,198.0,0.71%,3328343
2022-06-02 13:30:00,198.02,200.94,197.68,199.92,0.96%,4714355
2022-06-02 14:30:00,199.91,200.75,197.05,197.42,-1.25%,4139572
2022-06-02 15:30:00,197.4,199.11,197.25,198.83,0.72%,3273315
2022-06-03 09:30:00,195.98,196.52,193.17,193.82,-1.10%,4328626
2022-06-03 10:30:00,193.8,193.97,190.56,191.2,-1.34%,3228931
2022-06-03 11:30:00,191.2,192.17,190.92,191.84,0.33%,2157502
2022-06-03 12:30:00,191.86,193.36,191.36,191.77,-0.05%,1950392
2022-06-03 13:30:00,191.75,191.86,190.92,191.83,0.04%,1405779
2022-06-03 14:30:00,191.83,191.88,189.84,190.31,-0.79%,2382107
2022-06-03 15:30:00,190.34,190.99,189.78,190.78,0.23%,2205682
2022-06-06 09:30:00,193.99,194.63,190.9,193.99,0.00%,4438168
2022-06-06 10:30:00,193.96,194.52,190.54,191.22,-1.41%,3267140
2022-06-06 11:30:00,191.2,191.43,188.61,188.79,-1.26%,2315332
2022-06-06 12:30:00,188.76,189.78,188.4,189.37,0.33%,1815471
2022-06-06 13:30:00,189.34,196.92,189.18,193.48,2.19%,9266005
2022-06-06 14:30:00,193.41,194.94,192.61,194.2,0.41%,5085222
2022-06-06 15:30:00,194.17,195.01,193.72,194.24,0.04%,3038786
2022-06-07 09:30:00,191.93,194.81,191.49,194.38,1.28%,4997558
2022-06-07 10:30:00,194.38,196.53,193.74,194.1,-0.14%,3244571
2022-06-07 11:30:00,194.1,194.5,193.31,193.81,-0.15%,1840048
2022-06-07 12:30:00,193.8,194.63,193.53,194.22,0.21%,1672254
2022-06-07 13:30:00,194.25,195.05,193.85,194.73,0.25%,1840366
2022-06-07 14:30:00,194.74,194.99,193.99,194.65,-0.04%,1582765
2022-06-07 15:30:00,194.66,195.96,194.55,195.65,0.51%,1979156
2022-06-08 09:30:00,194.67,200.46,194.41,199.74,2.60%,5941722
2022-06-08 10:30:00,199.71,201.77,199.04,201.63,0.96%,3347907
2022-06-08 11:30:00,201.64,202.03,198.92,199.56,-1.03%,2518827
2022-06-08 12:30:00,199.55,199.55,197.5,197.61,-0.97%,2133720
2022-06-08 13:30:00,197.59,198.29,196.5,197.09,-0.25%,1828172
2022-06-08 14:30:00,197.04,197.58,195.82,196.86,-0.09%,2653819
2022-06-08 15:30:00,196.88,197.46,196.25,196.64,-0.12%,1559335
2022-06-09 09:30:00,193.6,199.41,193.4,196.37,1.43%,0
2022-06-09 10:30:00,196.4,197.13,193.46,193.93,-1.26%,0
2022-06-09 11:30:00,193.91,193.97,191.07,192.29,-0.84%,0
2022-06-09 12:30:00,192.29,192.32,190.42,190.45,-0.96%,0
2022-06-09 13:30:00,190.43,190.44,188.96,189.82,-0.32%,0
2022-06-09 14:30:00,189.79,189.79,187.09,187.27,-1.33%,0
2022-06-09 15:30:00,187.24,187.44,183.75,184.0,-1.73%,0
2022-06-10 09:30:00,183.0,183.0,177.22,178.24,-2.60%,0
2022-06-10 10:30:00,178.16,178.79,176.44,176.58,-0.89%,0
2022-06-10 11:30:00,176.58,177.07,175.37,176.46,-0.07%,0
2022-06-10 12:30:00,176.45,176.83,175.03,175.69,-0.43%,0
2022-06-10 13:30:00,175.7,177.47,175.26,176.54,0.48%,0
2022-06-10 14:30:00,176.54,178.25,176.52,177.65,0.63%,0
2022-06-10 15:30:00,177.65,177.99,175.51,175.56,-1.18%,505437
2022-06-13 09:30:00,170.59,172.58,167.81,168.54,-1.20%,7011594
2022-06-13 10:30:00,168.54,168.79,166.67,167.35,-0.71%,4490201
