Date,Open,High,Low,Close,% Change,Volume
17/5/2023 10:30,171.82,173.99,171.81,173.23,0.82%,26944673
17/5/2023 11:30,173.24,173.8,172.36,172.66,-0.33%,13551219
17/5/2023 12:30,172.68,173.56,172.64,173.46,0.45%,10583809
17/5/2023 13:30,173.46,174.22,173.42,173.86,0.23%,11274621
17/5/2023 14:30,173.89,174.5,173.2,173.91,0.01%,11228922
17/5/2023 15:30,173.91,174.5,173.58,173.85,-0.03%,8159229
18/5/2023 9:30,174.43,175.6,172.45,175.04,0.35%,34513615
18/5/2023 10:30,175.03,175.52,173.43,174.9,-0.08%,17520334
18/5/2023 11:30,174.91,175.75,174.14,174.41,-0.29%,13539619
18/5/2023 12:30,174.38,175.52,173.89,175.13,0.43%,10976803
18/5/2023 13:30,175.14,175.48,174.09,174.88,-0.15%,9213378
18/5/2023 14:30,174.87,176.29,174.81,176.08,0.69%,10630066
18/5/2023 15:30,176.09,177.06,175.95,176.89,0.45%,8586123
19/5/2023 9:30,177.15,181.28,176.7,181.27,2.33%,38191034
19/5/2023 10:30,181.27,181.95,178.82,178.82,-1.35%,27286555
19/5/2023 11:30,178.82,179.75,177.22,179.04,0.12%,21559892
19/5/2023 12:30,179.04,180.49,178.36,180.45,0.79%,14764117
19/5/2023 13:30,180.46,180.57,179.52,179.66,-0.45%,11614825
19/5/2023 14:30,179.65,179.9,178.7,179.46,-0.11%,11720322
19/5/2023 15:30,179.47,180.27,179.41,180.13,0.37%,7917213
22/5/2023 9:30,180.7,185.4,180.11,183.91,1.78%,40369904
22/5/2023 10:30,183.91,185.88,183.85,185.63,0.93%,19582558
22/5/2023 11:30,185.62,186.26,184.82,185.33,-0.16%,14558611
22/5/2023 12:30,185.3,186.22,184.67,186,0.38%,11038432
22/5/2023 13:30,186.02,187.46,186.01,187.42,0.75%,12431776
22/5/2023 14:30,187.44,189.32,187.16,188.74,0.70%,19665788
22/5/2023 15:30,188.74,189.24,188.26,188.93,0.10%,10752284
23/5/2023 9:30,186.2,192,186.07,191.68,2.94%,43081304
23/5/2023 10:30,191.68,192.96,190.63,191.21,-0.25%,24630255
23/5/2023 11:30,191.22,191.24,187.93,188.01,-1.68%,19716349
23/5/2023 12:30,188.01,189.19,186.2,187.51,-0.27%,25190781
23/5/2023 13:30,187.5,187.83,185.57,186.13,-0.73%,18161180
23/5/2023 14:30,186.15,187.02,185.26,185.84,-0.17%,17100471
23/5/2023 15:30,185.87,186.4,185.67,185.77,-0.05%,7890131
24/5/2023 9:30,182.23,182.94,178.22,178.66,-1.96%,42319156
24/5/2023 10:30,178.66,181.49,178.38,180.98,1.30%,21233603
24/5/2023 11:30,180.98,182.53,180.4,181.19,0.12%,16668716
24/5/2023 12:30,181.18,182.52,180.88,182.34,0.64%,13914048
24/5/2023 13:30,182.34,183.81,182.04,182.4,0.03%,15164394
24/5/2023 14:30,182.41,183.66,181.65,183.38,0.53%,14272287
24/5/2023 15:30,183.4,184.22,182.76,182.86,-0.29%,9484093
25/5/2023 9:30,186.54,186.78,180.58,182.52,-2.16%,27665935
25/5/2023 10:30,182.55,185.04,182.18,184.4,1.01%,17181211
25/5/2023 11:30,184.41,185.31,183.44,185.26,0.46%,11625470
25/5/2023 12:30,185.27,185.61,183.95,184.29,-0.53%,9507805
25/5/2023 13:30,184.29,185.77,184.07,184.73,0.24%,9484488
25/5/2023 14:30,184.71,184.78,182.75,184.49,-0.12%,11184917
25/5/2023 15:30,184.5,184.89,184.17,184.44,-0.03%,5938047
26/5/2023 9:30,184.62,190.73,184.53,190.28,3.07%,36979196
26/5/2023 10:30,190.28,191.53,189.71,191.23,0.50%,20681810
26/5/2023 11:30,191.24,194.85,191.24,194.14,1.52%,22876963
26/5/2023 12:30,194.14,198.6,193.97,197.12,1.54%,26830579
26/5/2023 13:30,197.14,197.79,195.17,196.02,-0.57%,19220183
26/5/2023 14:30,196.02,197.25,194.64,195.02,-0.51%,16987814
26/5/2023 15:30,195.01,195.05,191.89,193.16,-0.95%,14816869
30/5/2023 9:30,199.97,204.48,197.53,200.18,0.11%,48688752
30/5/2023 10:30,200.2,201.49,199.09,199.96,-0.12%,18296092
30/5/2023 11:30,199.98,201.15,199.33,199.52,-0.23%,12842963
30/5/2023 12:30,199.54,200.23,198.53,198.94,-0.30%,10829157
30/5/2023 13:30,198.93,200.29,197.58,200.05,0.56%,11905400
30/5/2023 14:30,200.04,201.99,200.04,201.1,0.53%,15582091
30/5/2023 15:30,201.11,201.44,200.07,201.19,0.04%,8281455
31/5/2023 9:30,201.77,202.99,196.24,197.38,-2.18%,39480687
31/5/2023 10:30,197.38,198.4,195.12,196,-0.70%,21764514
31/5/2023 11:30,196,197.44,195.36,196.39,0.20%,13592671
31/5/2023 12:30,196.38,198.07,195.95,198.03,0.84%,11937462
31/5/2023 13:30,198.04,200.67,197.87,200.5,1.24%,17305802
31/5/2023 14:30,200.46,200.61,198.54,198.97,-0.74%,13951689
31/5/2023 15:30,198.97,203.95,198.64,203.93,2.49%,16272612
1/6/2023 9:30,203.97,205.99,199.37,201.74,-1.09%,37846235
1/6/2023 10:30,201.73,204.99,200.87,204.04,1.15%,21103363
1/6/2023 11:30,204.03,206.89,203.35,206.41,1.17%,18729131
1/6/2023 12:30,206.4,207.19,205,206.94,0.26%,15209708
1/6/2023 13:30,206.94,208.68,206.45,208.27,0.64%,16487103
1/6/2023 14:30,208.27,209.8,207.36,207.91,-0.17%,19224937
1/6/2023 15:30,207.9,208.35,206.78,207.5,-0.19%,11457140
2/6/2023 9:30,210.15,214.25,209.75,213.73,1.70%,47033658
2/6/2023 10:30,213.73,216.94,213.24,216.63,1.36%,31370506
2/6/2023 11:30,216.62,217.25,214.62,215.39,-0.57%,21314737
2/6/2023 12:30,215.38,216.91,215.03,216.49,0.51%,16098149
2/6/2023 13:30,216.49,216.6,213.82,215.4,-0.50%,16741786
2/6/2023 14:30,215.41,216.2,214.3,214.88,-0.25%,16568864
2/6/2023 15:30,214.88,215.03,213.52,213.97,-0.42%,10705898
5/6/2023 9:30,219,221.29,216.4,217.12,-0.86%,47211858
5/6/2023 10:30,217.12,220.2,216.76,218.97,0.85%,23596104
5/6/2023 11:30,218.93,219.27,216.82,218.51,-0.19%,18851094
5/6/2023 12:30,218.51,219.39,217.32,217.61,-0.41%,13742348
5/6/2023 13:30,217.61,218.56,216.21,216.49,-0.52%,14277222
5/6/2023 14:30,216.46,217.17,214.52,216.9,0.20%,19667947
5/6/2023 15:30,216.88,218.2,216.76,217.59,0.33%,9829475
6/6/2023 9:30,216.14,216.86,212.53,214.76,-0.64%,37368922
6/6/2023 10:30,214.78,219.08,214.75,217.84,1.42%,28331438
6/6/2023 11:30,217.85,220.97,217.77,220.76,1.34%,22536960
6/6/2023 12:30,220.75,220.89,217.82,219.8,-0.43%,18667914
6/6/2023 13:30,219.79,220.45,219.01,220.3,0.23%,12227868
6/6/2023 14:30,220.3,220.65,219.28,219.94,-0.17%,11750915
6/6/2023 15:30,219.95,221.91,218.93,221.29,0.61%,10567260
7/6/2023 9:30,228,230.83,225.8,228.4,0.18%,55213813
7/6/2023 10:30,228.38,229.8,224.55,228.8,0.18%,33067446
7/6/2023 11:30,228.8,229.51,223.2,223.81,-2.18%,26825777
7/6/2023 12:30,223.81,225.75,223.77,224.79,0.44%,17861071
7/6/2023 13:30,224.82,227.24,223.93,226.23,0.63%,17669579
7/6/2023 14:30,226.22,226.35,224.28,225.19,-0.46%,17837640
7/6/2023 15:30,225.19,226.07,223.24,224.61,-0.26%,13287485
8/6/2023 9:30,224.22,229.27,223.01,228.96,2.11%,38135630
8/6/2023 10:30,228.96,233.33,228.6,232.66,1.62%,32803392
8/6/2023 11:30,232.68,233.2,231.15,232.6,-0.03%,20007882
8/6/2023 12:30,232.6,232.62,230.68,231.86,-0.32%,12809013
8/6/2023 13:30,231.85,233.09,230.85,232.69,0.36%,14659463
8/6/2023 14:30,232.69,234.51,232.38,234.06,0.59%,17114246
8/6/2023 15:30,234.06,235.23,233.35,234.85,0.34%,12367615
9/6/2023 9:30,249.07,252.42,245.09,250.64,0.63%,66855890
9/6/2023 10:30,250.65,251.3,245.84,247.04,-1.44%,34350454
9/6/2023 11:30,247.03,249.2,242.75,244.12,-1.18%,24875526
9/6/2023 12:30,244.13,247.88,242.02,247.35,1.32%,23037631
9/6/2023 13:30,247.37,247.55,245.26,246.61,-0.31%,16410867
9/6/2023 14:30,246.63,246.87,243.37,244.16,-1.00%,19170074
9/6/2023 15:30,244.16,245.32,243.27,244.38,0.09%,11739796
12/6/2023 9:30,248.5,249.92,245.88,247.31,-0.48%,44059894
12/6/2023 10:30,247.31,248.3,244.59,246.81,-0.20%,27569975
12/6/2023 11:30,246.81,247.98,245.5,246.93,0.05%,15418590
12/6/2023 12:30,246.93,247.99,246.32,247.11,0.07%,12490392
12/6/2023 13:30,247.11,249.4,246.7,248.93,0.74%,17599506
12/6/2023 14:30,248.93,250.97,248.17,249.75,0.33%,18713465
12/6/2023 15:30,249.75,250.09,248.92,249.88,0.05%,9869878
13/6/2023 9:30,253.95,255.83,251.4,252.2,-0.69%,44803404
13/6/2023 10:30,252.18,254.97,251.34,254.62,0.97%,24162173
13/6/2023 11:30,254.63,258.97,253.78,258.62,1.56%,27309047
13/6/2023 12:30,258.65,259.19,257.47,258.74,0.03%,15979505
13/6/2023 13:30,258.76,259.68,255.63,255.92,-1.10%,19110110
13/6/2023 14:30,255.96,259.38,255.7,258.25,0.89%,16423242
13/6/2023 15:30,258.26,258.99,257.84,258.77,0.20%,8563673
14/6/2023 9:30,260.17,261.45,255.25,260,-0.07%,47712794
14/6/2023 10:30,260,261.57,257.67,258.35,-0.63%,23036827
14/6/2023 11:30,258.38,258.47,256.08,257.99,-0.15%,15330038
14/6/2023 12:30,257.97,259.18,257.3,258.11,0.05%,11752519
14/6/2023 13:30,258.12,258.69,250.5,253.09,-1.95%,26683056
14/6/2023 14:30,253.06,258.44,252.21,256.43,1.33%,28674130
14/6/2023 15:30,256.45,257,254.25,256.76,0.12%,11362786
15/6/2023 9:30,248.4,257.95,247.29,257.45,3.65%,51368397
15/6/2023 10:30,257.49,257.58,255.61,257.47,-0.01%,21376535
15/6/2023 11:30,257.47,258.95,254.27,254.63,-1.10%,21147914
15/6/2023 12:30,254.65,257.2,254.47,256.89,0.88%,17137592
15/6/2023 13:30,256.89,257.75,254.83,256.16,-0.29%,16887129
15/6/2023 14:30,256.15,257.46,255.15,255.77,-0.15%,16852617
15/6/2023 15:30,255.75,257.14,254.64,255.81,0.02%,10731227
16/6/2023 9:30,258.92,263.47,257.21,261.97,1.18%,49516844
16/6/2023 10:30,261.96,262.4,258.05,258.64,-1.27%,25585751
16/6/2023 11:30,258.65,261.16,257.56,261.04,0.92%,19914634
16/6/2023 12:30,261.05,261.76,260.21,260.82,-0.09%,14480234
16/6/2023 13:30,260.82,262.69,260.43,262.47,0.63%,14939271
16/6/2023 14:30,262.47,263.6,259.37,259.95,-0.96%,23233088
16/6/2023 15:30,259.99,261.61,259.99,260.54,0.21%,11357051
20/6/2023 9:30,262.5,266.73,261.87,262.44,-0.02%,43956783
20/6/2023 10:30,262.44,264.95,261.9,264.68,0.85%,22010114
20/6/2023 11:30,264.7,268.97,264.41,268.75,1.53%,19487382
20/6/2023 12:30,268.76,271.53,267.86,270.76,0.74%,22537612
20/6/2023 13:30,270.75,271.51,269.46,271.3,0.20%,18328329
20/6/2023 14:30,271.3,272.72,270.03,272.7,0.52%,16591708
20/6/2023 15:30,272.7,274.75,272.32,274.46,0.65%,15339809
21/6/2023 9:30,275.13,276.99,265.11,267.79,-2.67%,64736288
21/6/2023 10:30,267.75,269.89,260.14,264.27,-1.30%,38460083
21/6/2023 11:30,264.26,266.28,261.29,261.9,-0.89%,24087677
21/6/2023 12:30,261.89,263,257.78,259.09,-1.07%,24049713
21/6/2023 13:30,259.07,263.97,258.97,263.86,1.85%,20497513
21/6/2023 14:30,263.86,264.7,262.09,263.12,-0.28%,19780526
21/6/2023 15:30,263.13,263.52,259.27,259.46,-1.39%,14043998
22/6/2023 9:30,250.77,261.7,248.25,261.58,4.31%,57186742
22/6/2023 10:30,261.58,261.74,256.83,259.14,-0.93%,26587759
22/6/2023 11:30,259.13,263.73,258.55,262.35,1.24%,21625238
22/6/2023 12:30,262.35,262.54,259.71,262.21,-0.05%,14730208
22/6/2023 13:30,262.24,264.15,261.91,263.14,0.35%,15105297
22/6/2023 14:30,263.16,264.28,262.29,262.99,-0.06%,14889517
22/6/2023 15:30,262.99,265,262.4,264.59,0.61%,10809534
23/6/2023 9:30,259.29,262.02,252.8,254.74,-1.75%,49167611
23/6/2023 10:30,254.72,258.11,254.55,256.78,0.81%,27243832
23/6/2023 11:30,256.8,260.81,255.71,260.7,1.52%,20949682
23/6/2023 12:30,260.75,262.45,260.1,262.11,0.52%,16322022
23/6/2023 13:30,262.11,262.43,258.76,259.06,-1.16%,17867424
23/6/2023 14:30,259.03,259.04,255.11,255.44,-1.39%,22320237
23/6/2023 15:30,255.45,257.92,254.68,256.55,0.43%,13786912
26/6/2023 9:30,250.07,258.37,250,254.72,1.86%,41727003
26/6/2023 10:30,254.73,255.1,248.53,249.32,-2.12%,30950945
26/6/2023 11:30,249.3,251.19,242.65,243.84,-2.19%,28917560
26/6/2023 12:30,243.82,246.63,243.13,246.34,1.03%,21650096
26/6/2023 13:30,246.36,246.52,243.85,245.59,-0.31%,15799677
26/6/2023 14:30,245.52,247.2,244.4,244.68,-0.34%,18082713
26/6/2023 15:30,244.71,244.95,240.7,241.02,-1.51%,16072466
27/6/2023 9:30,243.24,247.1,240.85,245.07,0.75%,49230945
27/6/2023 10:30,245.09,246.3,241.8,244.95,-0.06%,24743514
27/6/2023 11:30,244.95,245.73,243.44,244.73,-0.09%,17202681
27/6/2023 12:30,244.75,247.51,244.36,247.27,1.03%,16228643
27/6/2023 13:30,247.3,250.2,247.29,248.91,0.65%,21082537
27/6/2023 14:30,248.94,249.28,246.58,249.01,0.03%,19312492
27/6/2023 15:30,249.03,250.39,248.53,250.2,0.47%,12164394
28/6/2023 9:30,249.7,257.3,248.89,257.3,3.04%,43536328
28/6/2023 10:30,257.31,259.88,254.9,255.99,-0.51%,30984827
28/6/2023 11:30,255.99,258.88,255.6,256.2,0.08%,20438010
28/6/2023 12:30,256.2,256.91,253.9,256.32,0.04%,20522481
28/6/2023 13:30,256.29,256.99,254.06,256.26,-0.01%,15629381
28/6/2023 14:30,256.25,257.14,254.48,256.01,-0.09%,16196593
28/6/2023 15:30,255.98,256.55,255.31,256.4,0.16%,8945305
29/6/2023 9:30,258.03,260.74,253.61,255.48,-0.99%,40589891
29/6/2023 10:30,255.48,258.64,254.2,258.13,1.04%,22360742
29/6/2023 11:30,258.14,258.93,256.62,257.63,-0.20%,15350098
29/6/2023 12:30,257.62,257.66,254.45,256.43,-0.46%,16109059
29/6/2023 13:30,256.43,256.69,254.68,255.83,-0.23%,12242348
29/6/2023 14:30,255.85,257.31,255.1,256.32,0.18%,13040954
29/6/2023 15:30,256.3,257.59,255.84,257.53,0.48%,9094163
30/6/2023 9:30,260.6,264.24,259.89,263.48,1.11%,36708547
30/6/2023 10:30,263.49,264.45,262.53,263.86,0.14%,17282027
30/6/2023 11:30,263.85,263.88,261.6,263.7,-0.06%,13867972
30/6/2023 12:30,263.7,264.09,263.03,263.39,-0.12%,9951960
30/6/2023 13:30,263.38,263.93,262.56,262.81,-0.22%,9358361
30/6/2023 14:30,262.82,263.16,262.01,263,0.07%,11522906
30/6/2023 15:30,262.98,263.1,261.63,261.68,-0.49%,9086213
3/7/2023 9:30,276.49,284.25,276.08,281.66,1.87%,58094907
3/7/2023 10:30,281.64,282.02,277.32,277.8,-1.36%,25514201
3/7/2023 11:30,277.8,278.55,275.11,277.68,-0.04%,21690225
3/7/2023 12:30,277.69,280.12,277.03,278.47,0.28%,21250327
3/7/2023 13:30,278.5,290.12,162.36,278.57,0.02%,0
3/7/2023 14:30,277.96,279.2,277.76,278.43,0.17%,0
3/7/2023 15:30,278.57,279.82,278.32,278.57,0,0
5/7/2023 9:30,280.25,282.94,278,280.9,0.23%,38265030
5/7/2023 10:30,280.88,281.35,278.03,278.5,-0.85%,19635502
5/7/2023 11:30,278.5,280.2,277.6,279.37,0.31%,15612276
5/7/2023 12:30,279.38,281.23,278.88,280.8,0.51%,14127743
5/7/2023 13:30,280.79,281.05,278.75,279.41,-0.49%,12675485
5/7/2023 14:30,279.45,282.39,279.43,282.33,1.03%,15309690
5/7/2023 15:30,282.31,283.85,281.81,282.44,0.05%,12527968
6/7/2023 9:30,278.09,279.97,272.88,275.38,-0.97%,39505205
6/7/2023 10:30,275.39,276.48,274.27,275.2,-0.07%,18756080
6/7/2023 11:30,275.18,278.36,274.97,277.94,1.00%,15746517
6/7/2023 12:30,277.91,278.71,276.3,276.53,-0.50%,13144999
6/7/2023 13:30,276.51,277.75,275.57,277.07,0.20%,11938572
6/7/2023 14:30,277.05,278.2,276.95,277.57,0.19%,10056467
6/7/2023 15:30,277.56,277.84,276.31,276.54,-0.37%,7094205
7/7/2023 9:30,278.43,280.78,275.21,276.59,-0.66%,34795406
7/7/2023 10:30,276.59,277.89,274.05,277.46,0.31%,18861599
7/7/2023 11:30,277.45,279.38,276.86,278.64,0.43%,13112624
7/7/2023 12:30,278.64,279.96,278.15,279.67,0.37%,11645008
7/7/2023 13:30,279.67,279.74,278.55,279.03,-0.23%,8094367
7/7/2023 14:30,279.02,279.22,275.31,275.43,-1.29%,13620654
7/7/2023 15:30,275.43,276.15,273.77,274.43,-0.36%,10745798
10/7/2023 9:30,276.47,277.52,267.8,272.03,-1.61%,35725553
10/7/2023 10:30,272.04,272.87,268.17,270.06,-0.73%,19442911
10/7/2023 11:30,270.05,270.85,265.1,267.12,-1.08%,19057406
10/7/2023 12:30,267.11,269.27,266.63,268.55,0.54%,13300263
10/7/2023 13:30,268.6,269.89,267.9,269.44,0.31%,11342059
10/7/2023 14:30,269.41,270.36,268.42,268.94,-0.17%,11601502
10/7/2023 15:30,268.91,269.7,268.43,269.5,0.22%,6682521
11/7/2023 9:30,268.65,270.85,266.9,269.6,0.35%,28243794
